State_Name,District_Name,YEAR,Season,Crop,Area,Production,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
bihar,purnia,2014,summer,rice,9893.0,24699.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,purnia,2014,whole year,sugarcane,49.0,3055.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,purnia,2014,winter,rice,66101.0,185906.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2011,autumn,maize,92.0,207.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,autumn,rice,68.0,108.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,kharif,arhar/tur,1078.0,2608.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,kharif,groundnut,10.0,10.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,kharif,horse-gram,43.0,41.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,kharif,moong(green gram),41.0,25.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,kharif,sesamum,15.0,13.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,kharif,urad,40.0,37.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,rabi,barley,1240.0,2248.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,rabi,gram,4506.0,7367.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,rabi,khesari,4648.0,7525.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,rabi,linseed,1420.0,1228.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,rabi,masoor,3570.0,4648.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,rabi,peas & beans (pulses),675.0,696.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,rabi,rapeseed &mustard,2743.0,2148.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,rabi,wheat,142800.0,392918.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,summer,maize,3.0,14.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,summer,moong(green gram),96.0,58.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,summer,rice,21.0,31.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2011,winter,rice,170103.0,736122.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,rohtas,2012,autumn,maize,145.0,365.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,autumn,rice,71.0,125.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,kharif,arhar/tur,1078.0,2856.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,kharif,groundnut,11.0,11.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,kharif,horse-gram,94.0,91.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,kharif,mesta,3.0,7.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,kharif,moong(green gram),31.0,28.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,kharif,other kharif pulses,8.0,7.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,kharif,ragi,1.0,1.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,kharif,sesamum,10.0,9.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,kharif,urad,2.0,2.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,rabi,barley,1240.0,2893.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,rabi,gram,4506.0,8742.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,rabi,khesari,4648.0,6345.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,rabi,linseed,1420.0,1231.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,rabi,masoor,3570.0,4220.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,rabi,peas & beans (pulses),675.0,703.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,rabi,rapeseed &mustard,2743.0,3388.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,rabi,wheat,142786.0,457110.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,summer,maize,3.0,14.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,summer,moong(green gram),96.0,60.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,summer,rice,21.0,48.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,whole year,sugarcane,157.0,6734.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2012,winter,rice,179105.0,718964.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,rohtas,2013,autumn,maize,238.0,592.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,autumn,rice,18.0,24.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,kharif,arhar/tur,1116.0,1710.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,kharif,groundnut,11.0,11.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,kharif,horse-gram,57.0,54.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,kharif,moong(green gram),26.0,19.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,kharif,other kharif pulses,19.0,14.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,kharif,sesamum,12.0,10.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,rabi,barley,781.0,1404.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,rabi,gram,3470.0,4542.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,rabi,khesari,3972.0,5684.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,rabi,linseed,708.0,602.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,rabi,masoor,3548.0,3569.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,rabi,peas & beans (pulses),515.0,644.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,rabi,rapeseed &mustard,2777.0,2927.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,rabi,wheat,145337.0,424008.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,summer,maize,7.0,34.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,summer,moong(green gram),405.0,272.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,whole year,sugarcane,13.0,677.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2013,winter,rice,197127.0,776174.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,rohtas,2014,autumn,maize,47.0,114.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,kharif,arhar/tur,838.0,1053.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,kharif,moong(green gram),6.0,5.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,kharif,other kharif pulses,241.0,182.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,rabi,barley,761.0,825.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,rabi,gram,3187.0,2961.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,rabi,khesari,2561.0,3163.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,rabi,linseed,642.0,553.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,rabi,masoor,3069.0,4020.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,rabi,peas & beans (pulses),338.0,341.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,rabi,rapeseed &mustard,2590.0,2505.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,rabi,wheat,144730.0,300101.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,summer,maize,4.0,16.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,summer,moong(green gram),199.0,115.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,whole year,sugarcane,77.0,5086.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,rohtas,2014,winter,rice,196508.0,820981.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2011,autumn,maize,7740.0,33584.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,autumn,rice,26055.0,44660.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,kharif,arhar/tur,68.0,129.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,kharif,horse-gram,663.0,631.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,kharif,jowar,17.0,18.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,kharif,jute,5.0,75.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,kharif,mesta,80.0,1053.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,kharif,ragi,546.0,443.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,kharif,sesamum,18.0,16.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,kharif,urad,4.0,4.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,rabi,khesari,420.0,248.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,rabi,linseed,297.0,257.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,rabi,maize,11281.0,84709.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,rabi,masoor,382.0,262.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,rabi,peas & beans (pulses),368.0,379.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,rabi,rapeseed &mustard,1014.0,1399.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,rabi,sunflower,89.0,130.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,rabi,wheat,48471.0,148816.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,summer,maize,23290.0,122736.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,summer,moong(green gram),14629.0,9509.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,summer,rice,2654.0,5187.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2011,winter,rice,69733.0,140957.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,saharsa,2012,autumn,maize,10096.0,52632.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,autumn,rice,22565.0,19541.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,kharif,horse-gram,353.0,342.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,kharif,jute,51.0,150.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,kharif,moong(green gram),8.0,5.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,kharif,ragi,735.0,526.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,kharif,sannhamp,68.0,54.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,kharif,sesamum,2.0,2.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,kharif,urad,3.0,3.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,rabi,khesari,108.0,73.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,rabi,linseed,87.0,75.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,rabi,maize,12473.0,40699.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,rabi,masoor,657.0,188.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,rabi,peas & beans (pulses),153.0,159.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,rabi,rapeseed &mustard,1420.0,1092.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,rabi,sunflower,23.0,33.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,rabi,wheat,45443.0,111396.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,summer,maize,21637.0,141502.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,summer,moong(green gram),13665.0,5124.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,summer,rice,2182.0,3887.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,whole year,sugarcane,229.0,12471.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2012,winter,rice,75385.0,168440.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0
bihar,saharsa,2013,autumn,maize,9490.0,45930.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,autumn,rice,21084.0,35767.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,kharif,horse-gram,364.0,347.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,kharif,jute,52.0,723.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,kharif,moong(green gram),8.0,7.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,kharif,ragi,560.0,455.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,kharif,sannhamp,65.0,52.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,kharif,sesamum,5.0,4.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,kharif,urad,5.0,5.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,rabi,linseed,96.0,82.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,rabi,maize,11818.0,68592.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,rabi,masoor,450.0,302.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,rabi,peas & beans (pulses),169.0,179.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,rabi,rapeseed &mustard,1069.0,1682.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,rabi,sunflower,164.0,236.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,rabi,wheat,42972.0,117765.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,summer,maize,19351.0,103034.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,summer,moong(green gram),14404.0,7980.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,summer,rice,2303.0,5164.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,whole year,sugarcane,168.0,8404.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2013,winter,rice,74061.0,107811.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0
bihar,saharsa,2014,autumn,maize,1173.0,5217.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,autumn,rice,22635.0,34881.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,kharif,horse-gram,283.0,271.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,kharif,jute,2.0,27.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,kharif,mesta,82.0,1133.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,kharif,moong(green gram),21.0,9.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,kharif,ragi,253.0,501.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,kharif,sannhamp,7.0,6.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,kharif,sesamum,2.0,2.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,rabi,barley,70.0,78.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,rabi,khesari,125.0,83.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,rabi,linseed,205.0,177.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,rabi,maize,11939.0,50574.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,rabi,masoor,547.0,276.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,rabi,peas & beans (pulses),194.0,196.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,rabi,rapeseed &mustard,1484.0,1920.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,rabi,sunflower,68.0,97.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,rabi,wheat,50216.0,110990.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,summer,maize,15128.0,72319.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,summer,moong(green gram),19277.0,4954.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,summer,rice,816.0,1055.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,whole year,sugarcane,68.0,4240.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,saharsa,2014,winter,rice,66869.0,130436.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2
bihar,samastipur,2011,autumn,rice,52016.0,100877.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,samastipur,2011,kharif,arhar/tur,956.0,1672.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,samastipur,2011,kharif,moong(green gram),423.0,270.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,samastipur,2011,kharif,sesamum,476.0,415.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,samastipur,2011,kharif,small millets,267.0,210.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,samastipur,2011,kharif,urad,659.0,581.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,samastipur,2011,rabi,barley,132.0,204.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
bihar,samastipur,2011,rabi,gram,19.0,25.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9
